time keep speed
17:01:21.046 1427 45.0
17:01:22.048 1428 36.0
17:01:23.045 1429 115.0
17:01:24.046 1430 161.0
17:01:25.046 1431 285.0
17:01:26.046 1432 355.0
17:01:27.046 1433 178.0
17:01:28.049 1434 139.0
17:01:29.046 1435 123.0
17:01:30.045 1436 116.0
17:01:31.046 1437 80.0
17:01:32.046 1438 53.0
17:01:33.046 1439 65.0
17:01:34.047 1440 129.0
17:01:35.047 1441 127.0
17:01:36.046 1442 211.0
17:01:37.046 1443 175.0
17:01:38.046 1444 139.0
17:01:39.046 1445 117.0
17:01:40.047 1446 100.0
17:01:41.046 1447 61.0
17:01:42.046 1448 33.0
17:01:43.046 1449 108.0
17:01:44.046 1450 99.0
17:01:45.005 1451 155.0
17:01:46.046 1452 350.0
17:01:47.047 1453 167.0
17:01:48.046 1454 132.0
17:01:49.047 1455 124.0
17:01:50.046 1456 181.0
17:01:51.046 1457 155.0
17:01:52.046 1458 128.0
17:01:53.046 1459 160.0
17:01:54.046 1460 181.0
17:01:55.046 1461 490.0
17:01:56.046 1462 208.0
17:01:57.047 1463 170.0
17:01:58.046 1464 163.0
17:01:59.046 1465 158.0
17:02:00.046 1466 132.0
17:02:01.046 1467 118.0
17:02:02.046 1468 127.0
17:02:03.046 1469 137.0
17:02:04.046 1470 103.0
17:02:05.049 1471 153.0
17:02:06.046 1472 195.0
17:02:07.046 1473 286.0
17:02:08.045 1474 209.0
17:02:09.046 1475 163.0
17:02:10.046 1476 196.0
17:02:11.046 1477 164.0
17:02:12.046 1478 168.0
17:02:13.047 1479 164.0
17:02:14.046 1480 159.0
17:02:15.046 1481 166.0
17:02:16.046 1482 183.0
17:02:17.046 1483 178.0
17:02:18.047 1484 184.0
17:02:19.046 1485 166.0
17:02:20.046 1486 157.0
17:02:21.046 1487 146.0
17:02:22.046 1488 121.0
17:02:23.048 1489 121.0
17:02:24.046 1490 126.0
17:02:25.046 1491 126.0
17:02:26.046 1492 79.0
17:02:27.046 1493 100.0
17:02:28.046 1494 160.0
17:02:29.046 1495 432.0
17:02:30.046 1496 238.0
17:02:31.046 1497 176.0
17:02:32.047 1498 145.0
17:02:33.046 1499 148.0
17:02:34.046 1500 171.0
17:02:35.046 1501 143.0
17:02:36.046 1502 145.0
17:02:37.046 1503 302.0
17:02:38.046 1504 475.0
17:02:39.052 1505 230.0
17:02:40.046 1506 177.0
17:02:41.046 1507 150.0
17:02:42.046 1508 174.0
17:02:43.045 1509 149.0
17:02:44.046 1510 109.0
17:02:45.046 1511 76.0
17:02:46.046 1512 93.0
17:02:47.046 1513 149.0
17:02:48.046 1514 93.0
17:02:49.046 1515 104.0
17:02:50.045 1516 211.0
17:02:51.046 1517 213.0
17:02:52.046 1518 367.0
17:02:53.047 1519 366.0
17:02:54.046 1520 191.0
17:02:55.046 1521 168.0
17:02:56.046 1522 155.0
17:02:57.045 1523 135.0
17:02:58.046 1524 83.0
17:02:59.046 1525 54.0
17:03:00.046 1526 51.0
17:03:01.045 1527 89.0
17:03:02.046 1528 102.0
17:03:03.046 1529 164.0
17:03:04.047 1530 309.0
17:03:05.046 1531 185.0
17:03:06.046 1532 147.0
17:03:07.046 1533 117.0
17:03:08.046 1534 106.0
17:03:09.046 1535 140.0
17:03:10.046 1536 148.0
17:03:11.046 1537 177.0
17:03:12.046 1538 428.0
17:03:13.046 1539 347.0
17:03:14.046 1540 187.0
17:03:15.047 1541 161.0
17:03:16.046 1542 127.0
17:03:17.046 1543 71.0
17:03:18.046 1544 101.0
17:03:19.045 1545 129.0
17:03:20.046 1546 134.0
17:03:21.046 1547 153.0
17:03:22.046 1548 398.0
17:03:23.046 1549 253.0
17:03:24.046 1550 276.0
17:03:25.046 1551 284.0
17:03:26.045 1552 270.0
17:03:27.046 1553 197.0
17:03:28.046 1554 217.0
17:03:29.046 1555 356.0
17:03:30.046 1556 222.0
17:03:31.046 1557 208.0
17:03:32.046 1558 177.0
17:03:33.046 1559 96.0
17:03:34.046 1560 36.0
17:03:35.046 1561 8.0
17:03:36.046 1562 1.0
17:03:37.045 1563 18.0
17:03:38.046 1564 92.0
17:03:39.046 1565 128.0
17:03:40.046 1566 309.0
17:03:41.046 1567 214.0
17:03:42.046 1568 148.0
17:03:43.046 1569 130.0
17:03:44.046 1570 103.0
17:03:45.047 1571 133.0
17:03:46.046 1572 178.0
17:03:47.046 1573 204.0
17:03:48.046 1574 474.0
17:03:49.046 1575 326.0
17:03:50.046 1576 186.0
17:03:51.046 1577 162.0
17:03:52.046 1578 125.0
17:03:53.046 1579 178.0
17:03:54.046 1580 170.0
17:03:55.045 1581 131.0
17:03:56.046 1582 82.0
17:03:57.046 1583 48.0
17:03:58.046 1584 105.0
17:03:59.045 1585 106.0
17:04:00.046 1586 234.0
17:04:01.046 1587 504.0
17:04:02.046 1588 219.0
17:04:03.046 1589 170.0
17:04:04.046 1590 144.0
17:04:05.046 1591 113.0
17:04:06.045 1592 151.0
17:04:07.047 1593 156.0
17:04:08.046 1594 164.0
17:04:09.047 1595 171.0
17:04:10.046 1596 199.0
17:04:11.046 1597 169.0
17:04:12.046 1598 155.0
17:04:13.046 1599 178.0
17:04:14.046 1600 311.0
17:04:15.048 1601 211.0
17:04:16.046 1602 160.0
17:04:17.046 1603 137.0
17:04:18.047 1604 160.0
17:04:19.047 1605 138.0
17:04:20.047 1606 168.0
17:04:21.046 1607 166.0
17:04:22.046 1608 248.0
17:04:23.046 1609 224.0
17:04:24.045 1610 312.0
17:04:25.046 1611 192.0
17:04:26.046 1612 203.0
17:04:27.046 1613 179.0
17:04:28.045 1614 151.0
17:04:29.046 1615 92.0
17:04:30.055 1616 36.0
17:04:31.047 1617 94.0
17:04:32.046 1618 128.0
17:04:33.049 1619 263.0
17:04:34.046 1620 465.0
17:04:35.045 1621 204.0
17:04:36.046 1622 170.0
17:04:37.046 1623 133.0
17:04:38.046 1624 92.0
17:04:39.045 1625 36.0
17:04:40.046 1626 23.0
17:04:41.046 1627 4.0
17:04:42.046 1628 23.0
17:04:43.046 1629 81.0
17:04:44.046 1630 80.0
17:04:45.046 1631 134.0
17:04:46.046 1632 392.0
17:04:47.046 1633 423.0
17:04:48.046 1634 181.0
17:04:49.046 1635 153.0
17:04:50.046 1636 141.0
17:04:51.046 1637 93.0
17:04:52.046 1638 62.0
17:04:53.046 1639 41.0
17:04:54.046 1640 8.0
17:04:55.046 1641 5.0
17:04:56.046 1642 2.0
17:04:57.045 1643 14.0
17:04:58.046 1644 49.0
17:04:59.046 1645 31.0
17:05:00.046 1646 12.0
17:05:01.045 1647 12.0
17:05:02.046 1648 14.0
17:05:03.046 1649 7.0
17:05:04.046 1650 12.0
17:05:05.045 1651 5.0
17:05:06.046 1652 4.0
17:05:07.046 1653 5.0
17:05:08.046 1654 12.0
17:05:09.047 1655 31.0
17:05:10.046 1656 25.0
17:05:11.046 1657 129.0
17:05:12.046 1658 88.0
17:05:13.047 1659 63.0
17:05:14.046 1660 60.0
17:05:15.046 1661 101.0
17:05:16.046 1662 418.0
17:05:17.046 1663 257.0
17:05:18.046 1664 118.0
17:05:19.046 1665 110.0
17:05:20.046 1666 89.0
17:05:21.047 1667 111.0
17:05:22.046 1668 116.0
17:05:23.046 1669 97.0
17:05:24.045 1670 111.0
17:05:25.046 1671 103.0
17:05:26.046 1672 92.0
17:05:27.046 1673 90.0
17:05:28.046 1674 82.0
17:05:29.046 1675 81.0
17:05:30.046 1676 70.0
17:05:31.045 1677 58.0
17:05:32.046 1678 46.0
17:05:33.046 1679 23.0
17:05:34.046 1680 15.0
17:05:35.045 1681 25.0
17:05:36.046 1682 48.0
17:05:37.046 1683 35.0
17:05:38.046 1684 67.0
17:05:39.046 1685 66.0
17:05:40.046 1686 63.0
17:05:41.046 1687 87.0
17:05:42.046 1688 122.0
17:05:43.046 1689 466.0
17:05:44.046 1690 117.0
17:05:45.046 1691 164.0
17:05:46.045 1692 134.0
17:05:47.046 1693 114.0
17:05:48.046 1694 90.0
17:05:49.046 1695 88.0
17:05:50.046 1696 63.0
17:05:51.046 1697 71.0
17:05:52.046 1698 81.0
17:05:53.045 1699 128.0
17:05:54.046 1700 187.0
17:05:55.046 1701 201.0
17:05:56.046 1702 126.0
17:05:57.046 1703 97.0
17:05:58.046 1704 99.0
17:05:59.046 1705 83.0
17:09:00.046 1886 8.0
17:09:01.046 1887 4.0
17:09:02.045 1888 19.0
17:09:03.046 1889 13.0
17:09:04.046 1890 19.0
17:09:05.046 1891 22.0
17:09:06.046 1892 17.0
17:09:07.046 1893 16.0
17:09:08.046 1894 18.0
17:09:09.046 1895 21.0
17:09:10.046 1896 72.0
17:09:11.046 1897 76.0
17:09:12.046 1898 67.0
17:09:13.046 1899 51.0
17:09:14.046 1900 155.0
17:09:15.046 1901 248.0
17:09:16.046 1902 89.0
17:09:17.046 1903 69.0
17:09:18.046 1904 60.0
17:09:19.046 1905 49.0
17:09:20.046 1906 46.0
17:09:21.046 1907 40.0
17:09:22.046 1908 26.0
17:09:23.046 1909 21.0
17:09:24.046 1910 10.0
17:09:25.046 1911 6.0
17:09:26.046 1912 2.0
17:09:27.046 1913 8.0
17:09:28.046 1914 72.0
17:09:29.046 1915 91.0
17:09:30.046 1916 72.0
17:09:31.045 1917 63.0
17:09:32.046 1918 64.0
17:09:33.046 1919 54.0
17:09:34.046 1920 44.0
17:09:35.045 1921 44.0
17:09:36.046 1922 42.0
17:09:37.046 1923 40.0
17:09:38.046 1924 53.0
17:09:39.046 1925 45.0
17:09:40.046 1926 45.0
17:09:41.046 1927 33.0
17:09:42.047 1928 34.0
17:09:43.046 1929 59.0
17:09:44.046 1930 64.0
17:09:45.046 1931 53.0
17:09:46.046 1932 40.0
17:09:47.046 1933 47.0
17:09:48.046 1934 75.0
17:09:49.046 1935 69.0
17:09:50.046 1936 53.0
17:09:51.046 1937 59.0
17:09:52.046 1938 67.0
17:09:53.046 1939 70.0
17:09:54.046 1940 61.0
17:09:55.046 1941 58.0
17:09:56.046 1942 44.0
17:09:57.045 1943 45.0
17:09:58.046 1944 39.0
17:09:59.046 1945 21.0
17:10:00.046 1946 20.0
17:10:01.046 1947 6.0
17:10:02.046 1948 11.0
17:10:03.046 1949 4.0
17:10:04.045 1950 5.0
17:10:05.046 1951 7.0
17:10:06.054 1952 4.0
17:10:07.046 1953 1.0
17:10:08.045 1954 8.0
17:10:09.046 1955 6.0
17:10:10.046 1956 1.0
17:10:11.046 1957 4.0
17:10:12.046 1958 1.0
17:10:13.045 1959 3.0
17:10:14.046 1960 3.0
17:10:15.046 1961 6.0
17:10:16.046 1962 4.0
17:10:17.045 1963 6.0
17:10:18.046 1964 1.0
17:10:19.046 1965 3.0
17:10:20.046 1966 5.0
17:10:21.045 1967 3.0
17:10:22.046 1968 2.0
17:10:23.046 1969 10.0
17:10:24.046 1970 4.0
17:10:25.045 1971 3.0
17:10:26.045 1972 2.0
17:10:27.046 1973 1.0
17:10:28.046 1974 2.0
17:10:29.046 1975 3.0
17:10:30.046 1976 6.0
17:10:31.046 1977 1.0
17:10:32.046 1978 4.0
17:10:33.046 1979 4.0
17:10:34.045 1980 3.0
17:10:35.046 1981 0.0
17:10:36.046 1982 9.0
17:10:37.046 1983 1.0
17:10:38.045 1984 10.0
17:10:39.046 1985 9.0
17:10:40.046 1986 5.0
17:10:41.046 1987 9.0
17:10:42.045 1988 6.0
17:10:43.046 1989 4.0
17:10:44.046 1990 1.0
17:10:45.046 1991 1.0
17:10:46.045 1992 10.0
17:10:47.046 1993 6.0
17:10:48.046 1994 12.0
17:10:49.046 1995 4.0
17:10:50.046 1996 14.0
17:10:51.046 1997 8.0
17:10:52.046 1998 5.0
17:10:53.045 1999 7.0
17:10:54.046 2000 18.0
17:10:55.046 2001 27.0
17:10:56.046 2002 25.0
17:10:57.046 2003 30.0
17:10:58.046 2004 25.0
17:10:59.046 2005 31.0
17:11:00.045 2006 30.0
17:11:01.046 2007 26.0
17:11:02.046 2008 32.0
17:11:03.046 2009 24.0
17:11:04.046 2010 27.0
17:11:05.046 2011 22.0
17:11:06.046 2012 25.0
17:11:07.046 2013 26.0
17:11:08.046 2014 16.0
17:11:09.046 2015 19.0
17:11:10.046 2016 10.0
17:11:11.045 2017 12.0
17:11:12.046 2018 2.0
17:11:13.046 2019 6.0
17:11:14.046 2020 38.0
17:11:15.046 2021 105.0
17:11:16.046 2022 69.0
17:11:17.046 2023 65.0
17:11:18.046 2024 143.0
17:11:19.046 2025 87.0
17:11:20.046 2026 82.0
17:11:21.046 2027 71.0
17:11:22.046 2028 78.0
17:11:23.046 2029 427.0
17:11:24.047 2030 101.0
17:11:25.046 2031 89.0
17:11:26.046 2032 69.0
17:11:27.046 2033 62.0
17:11:28.046 2034 58.0
17:11:29.045 2035 42.0
17:11:30.046 2036 45.0
17:11:31.046 2037 14.0
17:11:32.046 2038 17.0
17:11:33.046 2039 33.0
17:11:34.046 2040 46.0
17:11:35.046 2041 38.0
17:11:36.045 2042 23.0
17:11:37.046 2043 20.0
17:11:38.046 2044 23.0
17:11:39.046 2045 13.0
17:11:40.045 2046 9.0
17:11:41.046 2047 5.0
17:11:42.046 2048 6.0
17:11:43.046 2049 13.0
17:11:44.046 2050 2.0
17:11:45.046 2051 5.0
17:11:46.046 2052 5.0
17:11:47.046 2053 8.0
17:11:48.046 2054 5.0
17:11:49.046 2055 6.0
17:11:50.046 2056 2.0
17:11:51.046 2057 3.0
17:11:52.046 2058 4.0
17:11:53.046 2059 3.0
17:11:54.046 2060 10.0
17:11:55.046 2061 5.0
17:11:56.046 2062 290.0
17:11:57.046 2063 136.0
17:11:58.046 2064 69.0
17:11:59.045 2065 52.0
17:12:00.054 2066 38.0
17:12:01.046 2067 37.0
17:12:02.046 2068 26.0
17:12:03.046 2069 33.0
17:12:04.046 2070 44.0
17:12:05.046 2071 41.0
17:12:06.046 2072 36.0
17:12:07.046 2073 27.0
17:12:08.046 2074 47.0
17:12:09.046 2075 83.0
17:12:10.045 2076 75.0
17:12:11.046 2077 95.0
17:12:12.046 2078 96.0
17:12:13.046 2079 83.0
17:12:14.047 2080 68.0
17:12:15.046 2081 72.0
17:12:16.046 2082 66.0
17:12:17.045 2083 61.0
17:12:18.046 2084 54.0
17:12:19.046 2085 49.0
17:12:20.046 2086 76.0
17:12:21.046 2087 106.0
17:12:22.046 2088 88.0
17:12:23.047 2089 134.0
17:12:24.045 2090 124.0
17:12:25.046 2091 83.0
17:12:26.046 2092 72.0
17:12:27.046 2093 64.0
17:12:28.046 2094 51.0
17:12:29.046 2095 49.0
17:12:30.046 2096 31.0
17:12:31.045 2097 24.0
17:12:32.046 2098 32.0
17:12:33.046 2099 33.0
17:12:34.047 2100 29.0
17:12:35.046 2101 20.0
17:12:36.046 2102 14.0
17:12:37.046 2103 9.0
17:12:38.045 2104 8.0
17:12:39.046 2105 32.0
17:12:40.046 2106 33.0
17:12:41.046 2107 23.0
17:12:42.045 2108 19.0
17:12:43.046 2109 16.0
17:12:44.046 2110 11.0
17:12:45.046 2111 9.0
17:12:46.045 2112 6.0
17:12:47.046 2113 5.0
17:12:48.046 2114 34.0
17:12:49.046 2115 61.0
17:12:50.046 2116 64.0
17:12:51.046 2117 59.0
17:12:52.047 2118 41.0
17:12:53.045 2119 49.0
17:12:54.046 2120 35.0
17:12:55.046 2121 37.0
17:12:56.046 2122 32.0
17:12:57.045 2123 23.0
17:12:58.046 2124 24.0
17:12:59.046 2125 21.0
17:13:00.046 2126 13.0
17:13:01.045 2127 16.0
17:13:02.047 2128 18.0
17:13:03.046 2129 15.0
17:13:04.046 2130 11.0
17:13:05.046 2131 18.0
17:13:06.046 2132 5.0
17:13:07.046 2133 8.0
17:13:08.046 2134 5.0
17:13:09.045 2135 2.0
17:13:10.046 2136 10.0
17:13:11.046 2137 8.0
17:13:12.046 2138 28.0
17:13:13.046 2139 22.0
17:13:14.046 2140 28.0
17:13:15.046 2141 23.0
17:13:16.058 2142 20.0
17:13:17.046 2143 25.0
17:13:18.046 2144 20.0
17:13:19.046 2145 16.0
17:13:20.046 2146 14.0
17:13:21.046 2147 10.0
17:13:22.046 2148 6.0
17:13:23.046 2149 4.0
17:13:24.045 2150 3.0
17:13:25.046 2151 111.0
17:13:26.046 2152 65.0
17:13:27.047 2153 54.0
17:13:28.048 2154 49.0
17:13:29.046 2155 38.0
17:13:30.046 2156 38.0
17:13:31.045 2157 34.0
17:13:32.046 2158 71.0
17:13:33.046 2159 62.0
17:13:34.046 2160 46.0
17:13:35.046 2161 62.0
17:13:36.046 2162 62.0
17:13:37.046 2163 55.0
17:13:38.045 2164 44.0
17:13:39.046 2165 37.0
17:13:40.046 2166 87.0
17:13:41.046 2167 69.0
17:13:42.046 2168 317.0
17:13:43.046 2169 116.0
17:13:44.046 2170 91.0
17:13:45.046 2171 78.0
17:13:46.046 2172 66.0
17:13:47.046 2173 59.0
17:13:48.046 2174 52.0
17:13:49.045 2175 51.0
17:13:50.046 2176 54.0
17:13:51.046 2177 68.0
17:13:52.046 2178 76.0
17:13:53.046 2179 64.0
17:13:54.046 2180 57.0
17:13:55.046 2181 51.0
17:13:56.046 2182 38.0
17:13:57.054 2183 77.0
17:13:58.046 2184 66.0
17:13:59.046 2185 50.0
17:14:00.045 2186 54.0
17:14:01.046 2187 45.0
17:14:02.046 2188 27.0
17:14:03.046 2189 63.0
17:14:04.047 2190 130.0
17:14:05.046 2191 103.0
17:14:06.046 2192 114.0
17:14:07.046 2193 364.0
17:14:08.046 2194 112.0
17:14:09.046 2195 100.0
17:14:10.046 2196 86.0
17:14:11.046 2197 87.0
17:14:12.046 2198 96.0
17:14:13.046 2199 79.0
17:14:14.046 2200 72.0
17:14:15.046 2201 57.0
17:14:16.046 2202 54.0
17:14:17.047 2203 68.0
17:14:18.045 2204 52.0
17:14:19.046 2205 43.0
17:14:20.046 2206 26.0
17:14:21.046 2207 15.0
17:14:22.046 2208 13.0
17:14:23.046 2209 6.0
17:14:24.046 2210 9.0
17:14:25.046 2211 10.0
17:14:26.045 2212 6.0
17:14:27.046 2213 11.0
17:14:28.046 2214 3.0
17:14:29.046 2215 10.0
17:14:30.045 2216 6.0
17:14:31.046 2217 2.0
17:14:32.046 2218 2.0
17:14:33.046 2219 2.0
17:14:34.045 2220 3.0
17:14:35.046 2221 1.0
17:14:36.046 2222 4.0
17:14:37.046 2223 2.0
17:14:38.045 2224 2.0
17:14:39.046 2225 4.0
17:14:40.046 2226 11.0
17:14:41.046 2227 6.0
17:14:42.045 2228 13.0
17:14:43.046 2229 7.0
17:14:44.046 2230 2.0
17:14:45.046 2231 7.0
17:14:46.045 2232 5.0
17:14:47.046 2233 3.0
17:14:48.046 2234 3.0
17:14:49.046 2235 3.0
17:14:50.046 2236 2.0
17:14:51.046 2237 2.0
17:14:52.046 2238 1.0
17:14:53.046 2239 59.0
17:14:54.046 2240 253.0
17:14:55.046 2241 50.0
17:14:56.046 2242 71.0
17:14:57.046 2243 65.0
17:14:58.046 2244 53.0
17:14:59.045 2245 53.0
17:15:00.046 2246 47.0
17:15:01.046 2247 64.0
17:15:02.046 2248 59.0
17:15:03.046 2249 105.0
17:15:04.046 2250 111.0
17:15:05.061 2251 196.0
17:15:06.046 2252 162.0
17:15:07.046 2253 90.0
17:15:08.046 2254 139.0
17:15:09.046 2255 158.0
17:15:10.045 2256 157.0
17:15:11.046 2257 197.0
17:15:12.046 2258 114.0
17:15:13.046 2259 102.0
17:15:14.046 2260 87.0
17:15:15.046 2261 75.0
17:15:16.046 2262 100.0
17:15:17.046 2263 77.0
17:15:18.046 2264 85.0
17:15:19.046 2265 86.0
17:15:20.046 2266 92.0
17:15:21.045 2267 384.0
17:15:22.046 2268 233.0
17:15:23.046 2269 135.0
17:15:24.046 2270 119.0
17:15:25.047 2271 107.0
17:15:26.046 2272 91.0
17:15:27.046 2273 71.0
17:15:28.046 2274 50.0
17:15:29.046 2275 28.0
17:15:30.046 2276 11.0
17:15:31.046 2277 8.0
17:15:32.045 2278 8.0
17:15:33.046 2279 3.0
17:15:34.047 2280 2.0
17:15:35.046 2281 1.0
17:15:36.046 2282 8.0
17:15:37.046 2283 9.0
17:15:38.046 2284 18.0
17:15:39.046 2285 12.0
17:15:40.045 2286 7.0
17:15:41.046 2287 5.0
17:15:42.046 2288 5.0
17:15:43.046 2289 6.0
17:15:44.046 2290 7.0
17:15:45.045 2291 5.0
17:15:46.046 2292 9.0
17:15:47.046 2293 4.0
17:15:48.046 2294 6.0
17:15:49.045 2295 3.0
17:15:50.046 2296 3.0
17:15:51.045 2297 1.0
17:15:52.046 2298 2.0
17:15:53.045 2299 0.0
17:15:54.054 2300 2.0
17:15:55.046 2301 4.0
17:15:56.046 2302 2.0
17:15:57.045 2303 1.0
17:15:58.045 2304 3.0
17:15:59.046 2305 2.0
17:19:00.046 2486 57.0
17:19:01.046 2487 32.0
17:19:02.046 2488 36.0
17:19:03.046 2489 12.0
17:19:04.046 2490 30.0
17:19:05.047 2491 56.0
17:19:06.045 2492 89.0
17:19:07.046 2493 74.0
17:19:08.046 2494 230.0
17:19:09.046 2495 101.0
17:19:10.046 2496 99.0
17:19:11.046 2497 77.0
17:19:12.047 2498 72.0
17:19:13.045 2499 67.0
17:19:14.046 2500 64.0
17:19:15.046 2501 57.0
17:19:16.046 2502 35.0
17:19:17.045 2503 27.0
17:19:18.046 2504 77.0
17:19:19.046 2505 138.0
17:19:20.046 2506 97.0
17:19:21.046 2507 77.0
17:19:22.046 2508 128.0
17:19:23.046 2509 92.0
17:19:24.045 2510 77.0
17:19:25.046 2511 72.0
17:19:26.046 2512 60.0
17:19:27.046 2513 50.0
17:19:28.048 2514 53.0
17:19:29.046 2515 46.0
17:19:30.047 2516 76.0
17:19:31.045 2517 92.0
17:19:32.046 2518 101.0
17:19:33.046 2519 94.0
17:19:34.046 2520 80.0
17:19:35.046 2521 69.0
17:19:36.046 2522 69.0
17:19:37.046 2523 61.0
17:19:38.046 2524 56.0
17:19:39.046 2525 45.0
17:19:40.046 2526 53.0
17:19:41.046 2527 68.0
17:19:42.045 2528 61.0
17:19:43.046 2529 58.0
17:19:44.046 2530 63.0
17:19:45.046 2531 54.0
17:19:46.045 2532 59.0
17:19:47.046 2533 77.0
17:19:48.055 2534 69.0
17:19:49.046 2535 83.0
17:19:50.046 2536 80.0
17:19:51.046 2537 64.0
17:19:52.046 2538 48.0
17:19:53.045 2539 49.0
17:19:54.046 2540 37.0
17:19:55.046 2541 42.0
17:19:56.047 2542 49.0
17:19:57.046 2543 89.0
17:19:58.046 2544 477.0
17:19:59.046 2545 270.0
17:20:00.045 2546 129.0
17:20:01.046 2547 115.0
17:20:02.046 2548 96.0
17:20:03.046 2549 90.0
17:20:04.048 2550 78.0
17:20:05.046 2551 50.0
17:20:06.046 2552 47.0
17:20:07.046 2553 100.0
17:20:08.046 2554 84.0
17:20:09.046 2555 69.0
17:20:10.045 2556 52.0
17:20:11.046 2557 113.0
17:20:12.047 2558 99.0
17:20:13.047 2559 93.0
17:20:14.045 2560 69.0
17:20:15.046 2561 58.0
17:20:16.046 2562 38.0
17:20:17.046 2563 28.0
17:20:18.046 2564 9.0
17:20:19.046 2565 7.0
17:20:20.046 2566 10.0
17:20:21.046 2567 68.0
17:20:22.046 2568 51.0
17:20:23.046 2569 44.0
17:20:24.046 2570 68.0
17:20:25.045 2571 102.0
17:20:26.046 2572 75.0
17:20:27.046 2573 60.0
17:20:28.046 2574 81.0
17:20:29.046 2575 84.0
17:20:30.046 2576 72.0
17:20:31.046 2577 69.0
17:20:32.045 2578 122.0
17:20:33.047 2579 325.0
17:20:34.046 2580 120.0
17:20:35.046 2581 115.0
17:20:36.045 2582 103.0
17:20:37.046 2583 93.0
17:20:38.046 2584 93.0
17:20:39.046 2585 76.0
17:20:40.046 2586 60.0
17:20:41.046 2587 42.0
17:20:42.046 2588 25.0
17:20:43.045 2589 13.0
17:20:44.046 2590 16.0
17:20:45.046 2591 105.0
17:20:46.046 2592 98.0
17:20:47.046 2593 148.0
17:20:48.046 2594 595.0
17:20:49.046 2595 196.0
17:20:50.047 2596 137.0
17:20:51.046 2597 118.0
17:20:52.046 2598 101.0
17:20:53.046 2599 91.0
17:20:54.045 2600 69.0
17:20:55.046 2601 49.0
17:20:56.046 2602 22.0
17:20:57.046 2603 10.0
17:20:58.048 2604 29.0
17:20:59.046 2605 17.0
17:21:00.046 2606 11.0
17:21:01.045 2607 12.0
17:21:02.046 2608 9.0
17:21:03.046 2609 10.0
17:21:04.046 2610 19.0
17:21:05.045 2611 116.0
17:21:06.046 2612 159.0
17:21:07.046 2613 99.0
17:21:08.046 2614 84.0
17:21:09.046 2615 72.0
17:21:10.046 2616 68.0
17:21:11.046 2617 61.0
17:21:12.045 2618 55.0
17:21:13.046 2619 41.0
17:21:14.046 2620 81.0
17:21:15.046 2621 128.0
17:21:16.045 2622 141.0
17:21:17.046 2623 100.0
17:21:18.046 2624 80.0
17:21:19.046 2625 70.0
17:21:20.046 2626 61.0
17:21:21.046 2627 57.0
17:21:22.046 2628 61.0
17:21:23.045 2629 75.0
17:21:24.046 2630 120.0
17:21:25.046 2631 147.0
17:21:26.046 2632 128.0
17:21:27.046 2633 160.0
17:21:28.046 2634 104.0
17:21:29.047 2635 95.0
17:21:30.047 2636 82.0
17:21:31.046 2637 82.0
17:21:32.046 2638 80.0
17:21:33.046 2639 65.0
17:21:34.045 2640 55.0
17:21:35.046 2641 39.0
17:21:36.046 2642 48.0
17:21:37.046 2643 69.0
17:21:38.045 2644 78.0
17:21:39.046 2645 80.0
17:21:40.047 2646 70.0
17:21:41.047 2647 126.0
17:21:42.046 2648 124.0
17:21:43.046 2649 102.0
17:21:44.046 2650 91.0
17:21:45.045 2651 80.0
17:21:46.046 2652 71.0
17:21:47.046 2653 59.0
17:21:48.055 2654 53.0
17:21:49.046 2655 53.0
17:21:50.046 2656 39.0
17:21:51.046 2657 99.0
17:21:52.046 2658 72.0
17:21:53.046 2659 176.0
17:21:54.046 2660 156.0
17:21:55.046 2661 285.0
17:21:56.046 2662 144.0
17:21:57.046 2663 104.0
17:21:58.046 2664 115.0
17:21:59.046 2665 108.0
17:22:00.047 2666 86.0
17:22:01.046 2667 92.0
17:22:02.046 2668 65.0
17:22:03.045 2669 49.0
17:22:04.046 2670 48.0
17:22:05.046 2671 39.0
17:22:06.046 2672 16.0
17:22:07.046 2673 16.0
17:22:08.046 2674 103.0
17:22:09.046 2675 87.0
17:22:10.045 2676 77.0
17:22:11.046 2677 66.0
17:22:12.046 2678 65.0
17:22:13.046 2679 79.0
17:22:14.046 2680 71.0
17:22:15.046 2681 66.0
17:22:16.046 2682 61.0
17:22:17.045 2683 56.0
17:22:18.046 2684 52.0
17:22:19.046 2685 33.0
17:22:20.046 2686 31.0
17:22:21.046 2687 21.0
17:22:22.046 2688 56.0
17:22:23.046 2689 61.0
17:22:24.045 2690 70.0
17:22:25.046 2691 211.0
17:22:26.046 2692 427.0
17:22:27.046 2693 120.0
17:22:28.046 2694 113.0
17:22:29.046 2695 101.0
17:22:30.046 2696 90.0
17:22:31.047 2697 78.0
17:22:32.046 2698 74.0
17:22:33.046 2699 66.0
17:22:34.046 2700 64.0
17:22:35.045 2701 115.0
17:22:36.046 2702 99.0
17:22:37.046 2703 76.0
17:22:38.046 2704 65.0
17:22:39.046 2705 56.0
17:22:40.046 2706 82.0
17:22:41.046 2707 69.0
17:22:42.045 2708 49.0
17:22:43.046 2709 38.0
17:22:44.046 2710 27.0
17:22:45.046 2711 78.0
17:22:46.046 2712 65.0
17:22:47.046 2713 58.0
17:22:48.046 2714 130.0
17:22:49.045 2715 335.0
17:22:50.046 2716 205.0
17:22:51.046 2717 137.0
17:22:52.046 2718 120.0
